project_id,chain,token_address,pair_address,creator_address,creation_timestamp,rugpull_label,rugpull_type,source_dataset,collection_failed
DX_465.0,ETH,0x1eefad9a556530f8af9a06ff696a48fbc2d369cc,,,2021-07-23 08:10:05.253940456,1,Transaction Limitation,dianxiang_sun,True
DX_1503.0,ETH,0x1fc8d59e1cf263c371c011c4de65af8b9abd6aea,,,2021-07-23 08:10:05.253940456,1,Transaction Limitation,dianxiang_sun,True
DX_785.0,ETH,0x8da2d78da8266a27bc8ffd170fccf64616e6b90d,,,2021-07-23 18:23:44.868651488,1,Transaction Limitation,dianxiang_sun,True
DX_1581.0,ETH,0x4280902f2bd06dbac060abafe4957ea160f95913,,,2021-07-23 18:23:44.868651488,1,Transaction Limitation,dianxiang_sun,True
Karura (KAR),BSC,,,,2021-07-24 00:00:00.000000000,1,,tm_rugpull,
CRP_23,Ethereum,0x28c748535cC0c774d7bB046aDba0C9d77E3b4c92,,,2021-07-25 11:18:23.327495616,1,,crpwarner,True
DX_470.0,ETH,0x744e4c6bbac4b949613de785df058ea2f2522ccc,,,2021-07-26 17:59:22.171628720,1,Transaction Limitation,dianxiang_sun,True
Chessfarm.Tech,BSC,,,,2021-07-27 00:00:00.000000000,1,,tm_rugpull,
Mint.club (MINT),ETH,,,,2021-07-27 00:00:00.000000000,0,,tm_rugpull,
Coin98 (C98),BSC,,,,2021-07-28 00:00:00.000000000,0,,tm_rugpull,
DX_446.0,ETH,0x7dbae447bffc92857fe2f8e198b7f1f6a1633756,,,2021-07-28 21:07:40.245183888,1,Transaction Limitation,dianxiang_sun,True
DX_87.0,ETH,0xf9f60ada5c8651adfd1162a47f3248e0d0f1ac3a,,,2021-07-29 07:21:19.859894920,1,Fee,dianxiang_sun,True
CRP_61,Ethereum,0x108D0f1Fc10Ed324f8cC65D0a91CaD11cd4994A4,,,2021-07-29 17:34:59.474605952,1,,crpwarner,True
DX_1172.0,ETH,0x6c18886744d6dff607cb2dc2526d9b6f4a4c88b2,,,2021-07-29 17:34:59.474605952,1,Transaction Limitation,dianxiang_sun,True
Chess (CHESS),ETH,,,,2021-07-31 00:00:00.000000000,0,,tm_rugpull,
DX_660.0,ETH,0xf6e43ef8d81f8cb1d0df25e2583a59a28471d4d1,,,2021-07-31 10:29:37.933450088,1,Transaction Limitation,dianxiang_sun,True
DX_1402.0,ETH,0x82f57cb5899d0b661cc206c568d39868d705acda,,,2021-07-31 20:43:17.548161120,1,Transaction Limitation,dianxiang_sun,True
DX_2244.0,ETH,0xae3bf0f077ed66dda9fb1b5475942c919ef3bb0d,,,2021-07-31 20:43:17.548161120,1,Transaction Limitation,dianxiang_sun,True
DX_312.0,ETH,0x496a8a1c9b3aa406a51046e64149b230ccd903a5,,,2021-08-01 06:56:57.162872152,1,Transaction Limitation,dianxiang_sun,True
Animoon (ANIMOON),BSC,,,,2021-08-02 00:00:00.000000000,1,,tm_rugpull,
DX_909.0,ETH,0x6586b276a2f9200163b9ffdcd43553c62d295309,,,2021-08-02 13:37:56.007005248,1,Transaction Limitation,dianxiang_sun,True
DX_2048.0,ETH,0x109c116066681fac29dbf884bf56467fa27b2ba3,,,2021-08-03 20:18:54.851138352,1,Transaction Limitation,dianxiang_sun,True
DX_802.0,ETH,0xa6a18f8ea618aa7afd5e9dd7939cc6468e920a6b,,,2021-08-03 20:18:54.851138352,1,Transaction Limitation,dianxiang_sun,True
DX_1221.0,ETH,0x8b40c8ae86d795ac92446f1b909eb06db065f7c3,,,2021-08-03 20:18:54.851138352,1,Transaction Limitation,dianxiang_sun,True
DX_115.0,ETH,0x628d24dc82bd75259297438ef4c5284ecf43df27,,,2021-08-03 20:18:54.851138352,1,Fee,dianxiang_sun,True
DX_605.0,ETH,0x8c1bad96e0d048872cd4cc7577d4170b4516b594,,,2021-08-04 06:32:34.465849384,1,Transaction Limitation,dianxiang_sun,True
DX_863.0,ETH,0xfdc58a8b00751a0fe93650b441accd2b3688edf5,,,2021-08-04 06:32:34.465849384,1,Transaction Limitation,dianxiang_sun,True
DX_24.0,ETH,0x744d70fdbe2ba4cf95131626614a1763df805b9e,,,2021-08-04 16:46:14.080560416,1,Destroy Token,dianxiang_sun,True
JOJO (JOJO),BSC,,,,2021-08-05 00:00:00.000000000,0,,tm_rugpull,
DX_2268.0,ETH,0x4876bca6feab4243e4370bddc92f5a8364de9df9,,,2021-08-05 02:59:53.695271448,1,Transaction Limitation,dianxiang_sun,True
DX_1130.0,ETH,0x3d9bf7384e512b7aa394f333e73599e3b4c90ea9,,,2021-08-05 02:59:53.695271448,1,Transaction Limitation,dianxiang_sun,True
DX_1721.0,ETH,0x3e49b1019c64ae87a0c6e9cef21cc203029c5e0d,,,2021-08-05 23:27:12.924693520,1,Transaction Limitation,dianxiang_sun,True
DX_373.0,ETH,0xff603f43946a3a28df5e6a73172555d8c8b02386,,,2021-08-06 09:40:52.539404552,1,Transaction Limitation,dianxiang_sun,True
DX_1907.0,ETH,0x48e490171a4132fb5de5aa90548b4d4039c33d48,,,2021-08-06 09:40:52.539404552,1,Transaction Limitation,dianxiang_sun,True
DX_1484.0,ETH,0xf7c82f0895e33e7c5a3587df2ba25e8be9aa40a2,,,2021-08-06 19:54:32.154115584,1,Transaction Limitation,dianxiang_sun,True
DX_1713.0,ETH,0x4c8fb10c7cf1fd316b46b7c2296b68461c4a4c46,,,2021-08-07 06:08:11.768826616,1,Transaction Limitation,dianxiang_sun,True
DX_359.0,ETH,0x55f93985431fc9304077687a35a1ba103dc1e081,,,2021-08-07 16:21:51.383537648,1,Transaction Limitation,dianxiang_sun,True
BNBpay (BNBpay),BSC,,,,2021-08-08 00:00:00.000000000,1,,tm_rugpull,
DX_1301.0,ETH,0x1f4a3265ac297ce140f84c3ee1cba186ce53b49f,,,2021-08-08 02:35:30.998248688,1,Transaction Limitation,dianxiang_sun,True
DX_1773.0,ETH,0x3445acc4a3e6eb6f92f6c0a48214863ebf107e41,,,2021-08-08 12:49:10.612959720,1,Transaction Limitation,dianxiang_sun,True
DX_2349.0,ETH,0x9cdfd805d73b4837bf3f7b2296996aaecc881e86,,,2021-08-08 12:49:10.612959720,1,Transaction Limitation,dianxiang_sun,True
DX_1932.0,ETH,0x5520f56b7f0791a7aee0d435cedb1e08b3feb588,,,2021-08-08 23:02:50.227670752,1,Transaction Limitation,dianxiang_sun,True
DX_95.0,ETH,0x0d83a1fbc4c212754dd1e453c67fd5f79a2db6d5,,,2021-08-08 23:02:50.227670752,1,Fee,dianxiang_sun,True
Position Token (POSI),BSC,,,,2021-08-09 00:00:00.000000000,0,,tm_rugpull,
DX_784.0,ETH,0x584102338163936c25b1e378b39742f30a0cb83d,,,2021-08-09 09:16:29.842381784,1,Transaction Limitation,dianxiang_sun,True
Lithium (LITH),ETH,,,,2021-08-10 00:00:00.000000000,0,,tm_rugpull,
CFL365 Finance (CFL365),BSC,,,,2021-08-10 00:00:00.000000000,1,,tm_rugpull,
TravaFinance Token (TRAVA),BSC,,,,2021-08-10 00:00:00.000000000,0,,tm_rugpull,
DX_1204.0,ETH,0x18b55a76a3326389d58e3a0e0d7e7227a81e861f,,,2021-08-10 05:43:49.071803848,1,Transaction Limitation,dianxiang_sun,True
Boost Coin (Boost),ETH,,,,2021-08-12 00:00:00.000000000,1,,tm_rugpull,
DX_168.0,ETH,0xdbc239504342d90df8d12403d78c2f185d4074b3,,,2021-08-12 08:52:07.145359016,1,Fee,dianxiang_sun,True
Mango INU (MNGO),BSC,,,,2021-08-13 00:00:00.000000000,1,,tm_rugpull,
DX_573.0,ETH,0x81a3da9cee3ca853834577db44370d9f562f0d86,,,2021-08-13 15:33:05.989492120,1,Transaction Limitation,dianxiang_sun,True
Infinity Token (IT),ETH,,,,2021-08-14 00:00:00.000000000,1,,tm_rugpull,
CRP_26,Ethereum,0xE7E63e244c52b2230666e263657bA8Db2B6b3705,,,2021-08-14 01:46:45.604203152,1,,crpwarner,True
DX_2304.0,ETH,0xb38beba95e0e21a97466c452454debe2658527f7,,,2021-08-15 08:27:44.448336248,1,Transaction Limitation,dianxiang_sun,True
DX_1308.0,ETH,0x9ecb8d84c01cf1ef9d668cb33763142dcbfad655,,,2021-08-15 18:41:24.063047280,1,Transaction Limitation,dianxiang_sun,True
DX_498.0,ETH,0xf76901befd9e3d2100958e7a479c6699ea5b7252,,,2021-08-15 18:41:24.063047280,1,Transaction Limitation,dianxiang_sun,True
Mystery (MST),FANTOM,,,,2021-08-16 00:00:00.000000000,1,,tm_rugpull,
DX_1846.0,ETH,0x6ce71d1cc476cdfa5a197d92a5ce5b47b41a46c0,,,2021-08-16 04:55:03.677758320,1,Transaction Limitation,dianxiang_sun,True
DX_633.0,ETH,0xaaaab2928e693bb51e91aeca0599b1d1cd718dff,,,2021-08-16 15:08:43.292469352,1,Transaction Limitation,dianxiang_sun,True
Mysterium (PoS) (MYST),POLYGON,,,,2021-08-17 00:00:00.000000000,0,,tm_rugpull,
SuperRare (RARE),ETH,,,,2021-08-18 00:00:00.000000000,1,,tm_rugpull,
DX_531.0,ETH,0xd602e48066a87bf9da01c7735e2c65f20c0cd833,,,2021-08-18 08:03:21.751313480,1,Transaction Limitation,dianxiang_sun,True
DX_2078.0,ETH,0x0d83102ec81853f3334bd2b9e9fcce7adf96ccc7,,,2021-08-18 18:17:01.366024520,1,Transaction Limitation,dianxiang_sun,True
DX_590.0,ETH,0x65088f603a0998876efe5a786fa64ee13e667e0b,,,2021-08-18 18:17:01.366024520,1,Transaction Limitation,dianxiang_sun,True
DX_1009.0,ETH,0x2c536dce29809750c48cda3526acda9f3bbc4b67,,,2021-08-18 18:17:01.366024520,1,Transaction Limitation,dianxiang_sun,True
DX_2074.0,ETH,0x25898d8b26130716ae9239969df075348f38e69a,,,2021-08-18 18:17:01.366024520,1,Transaction Limitation,dianxiang_sun,True
DX_658.0,ETH,0xb371a72a1d334f830094b66eb25b4585ce6df0ea,,,2021-08-18 18:17:01.366024520,1,Transaction Limitation,dianxiang_sun,True
DX_806.0,ETH,0xeac8976401037b0f1a706d915285d442423b9b3c,,,2021-08-20 11:11:39.824868648,1,Transaction Limitation,dianxiang_sun,True
DX_1070.0,ETH,0xf1599c8c832483a164095c8cb0ab4be9b027719d,,,2021-08-21 07:38:59.054290712,1,Transaction Limitation,dianxiang_sun,True
DX_2282.0,ETH,0xc7e454770433c071dd1863eeb27fb7e1adbd3361,,,2021-08-21 07:38:59.054290712,1,Transaction Limitation,dianxiang_sun,True
DX_1281.0,ETH,0x4e35a2e4720c090c63602d1a0bab6c49dce1ade9,,,2021-08-21 17:52:38.669001752,1,Transaction Limitation,dianxiang_sun,True
DX_314.0,ETH,0x547c4c2ee931cf94c84b7ed0800512d0271a7290,,,2021-08-22 14:19:57.898423816,1,Transaction Limitation,dianxiang_sun,True
DX_72.0,ETH,0x3c302e18d126a7f1271f2793e5749109a2028ff0,,,2021-08-23 00:33:37.513134848,1,Fee,dianxiang_sun,True
DX_1913.0,ETH,0x375e63a51c4406727cbf9b3eb4e770d2ed5e43e4,,,2021-08-23 10:47:17.127845880,1,Transaction Limitation,dianxiang_sun,True
CRP_52,Ethereum,0x797885C0a6CfffCbc4D2e3C1ca0B4F07112dB6a3,,,2021-08-23 21:00:56.742556912,1,,crpwarner,True
Raijin (RAIJIN),ETH,,,,2021-08-24 00:00:00.000000000,1,,tm_rugpull,
DX_2086.0,ETH,0x413c8657b6e6fa2b433db62271e662a470de4ba0,,,2021-08-24 07:14:36.357267952,1,Transaction Limitation,dianxiang_sun,True
XWG (XWG),BSC,,,,2021-08-25 00:00:00.000000000,0,,tm_rugpull,
Cool Cats (COOL20),ETH,,,,2021-08-26 00:00:00.000000000,1,,tm_rugpull,
DX_1286.0,ETH,0x523c2f01857fbb434d58e364e75a737c350076f6,,,2021-08-26 00:09:14.816112080,1,Transaction Limitation,dianxiang_sun,True
DX_1006.0,ETH,0xe673fb2b9ac1d915f6bdc61c9d3f8a7b80c89552,,,2021-08-26 10:22:54.430823112,1,Transaction Limitation,dianxiang_sun,True
Wrapped TON Coin (TONCOIN),ETH,,,,2021-08-27 00:00:00.000000000,0,,tm_rugpull,
Polytrade (TRADE),ETH,,,,2021-08-27 00:00:00.000000000,0,,tm_rugpull,
BENQI (QI),SNOW,,,,2021-08-27 00:00:00.000000000,0,,tm_rugpull,
DX_1422.0,ETH,0x1fafbda532ff5afec2eaeb2e2b1ad99fc7ba0f59,,,2021-08-27 06:50:13.660245184,1,Transaction Limitation,dianxiang_sun,True
DX_1407.0,ETH,0xc88597dd7aaf23c467a850e16fc1c37b241d5761,,,2021-08-27 06:50:13.660245184,1,Transaction Limitation,dianxiang_sun,True
DX_2221.0,ETH,0x99bab102c0a03438bcfd70119f07ee646db26ddf,,,2021-08-27 06:50:13.660245184,1,Transaction Limitation,dianxiang_sun,True
DX_1450.0,ETH,0xaf19335b8e7cba10ae2e54951d4547dff75d7956,,,2021-08-28 03:17:32.889667248,1,Transaction Limitation,dianxiang_sun,True
DX_1982.0,ETH,0x0db2ef0df9c70811f8b363a04eb25f1a8c9d2081,,,2021-08-28 13:31:12.504378280,1,Transaction Limitation,dianxiang_sun,True
DX_1411.0,ETH,0x3e813f26eef45e6fd5862fbd1c520e8f624ae8c3,,,2021-08-28 23:44:52.119089312,1,Transaction Limitation,dianxiang_sun,True
DX_945.0,ETH,0xcf547fdbe78e52dc9dae647f4c01ec269bba05c3,,,2021-08-30 16:39:30.577933448,1,Transaction Limitation,dianxiang_sun,True
DX_1203.0,ETH,0xa735080800448d604c601e3eeaf8756d2eee1656,,,2021-08-30 16:39:30.577933448,1,Transaction Limitation,dianxiang_sun,True
DX_1999.0,ETH,0x63e615531c1d7f6779303da9ce33d96ca9a14030,,,2021-08-31 02:53:10.192644480,1,Transaction Limitation,dianxiang_sun,True
DX_858.0,ETH,0x21525e2d20064a789077cbc6453631bcb1f6488f,,,2021-08-31 13:06:49.807355512,1,Transaction Limitation,dianxiang_sun,True
DX_869.0,ETH,0x19c4ce8f77b3a4c8fdc46547fde3d387f968bca0,,,2021-09-01 19:47:48.651488616,1,Transaction Limitation,dianxiang_sun,True
Wrapped MOVR (WMOVR),ETH,,,,2021-09-02 00:00:00.000000000,0,,tm_rugpull,
SpookyToken (BOO),ETH,,,,2021-09-02 00:00:00.000000000,0,,tm_rugpull,
DX_1920.0,ETH,0x09b3d85a6260110644bd25bf9a592f031f557155,,,2021-09-02 16:15:07.880910680,1,Transaction Limitation,dianxiang_sun,True
DX_520.0,ETH,0x61db2fb090d890ea9fc09dd837fd47cf2f92ee26,,,2021-09-03 02:28:47.495621712,1,Transaction Limitation,dianxiang_sun,True
DX_185.0,ETH,0xe9b9812898593d258404aa938d023967ceb83daf,,,2021-09-03 02:28:47.495621712,1,Fee,dianxiang_sun,True
DX_1236.0,ETH,0xe1048365c4476d28a5c7e749a7d09de4d309d3a7,,,2021-09-03 02:28:47.495621712,1,Transaction Limitation,dianxiang_sun,True
DX_2029.0,ETH,0xf8b7009966fd67366f0c5f8f088f8e811cc83caf,,,2021-09-03 12:42:27.110332744,1,Transaction Limitation,dianxiang_sun,True
DX_1001.0,ETH,0xf2bb8bc4dee85c27854779a38edabb4919818ba8,,,2021-09-03 22:56:06.725043784,1,Transaction Limitation,dianxiang_sun,True
DX_66.0,ETH,0x631f4ee65c42e2d745d83cb667a956ac049f6adf,,,2021-09-03 22:56:06.725043784,1,Fee,dianxiang_sun,True
DX_2307.0,ETH,0x8bce9d720745b93c58c505fc0d842a7d9cd59697,,,2021-09-04 19:23:25.954465848,1,Transaction Limitation,dianxiang_sun,True
DX_1931.0,ETH,0x0ec56b8652a4a8f0d0b6f61b359711d9d837d78d,,,2021-09-04 19:23:25.954465848,1,Transaction Limitation,dianxiang_sun,True
Leo Token (LEO),ETH,,,,2021-09-05 00:00:00.000000000,0,,tm_rugpull,
DX_5.0,ETH,0x4876c5892d975780405f1b73802221b2850feb8e,,,2021-09-05 05:37:05.569176880,1,Combination,dianxiang_sun,True
StarMon (SMON),BSC,,,,2021-09-06 00:00:00.000000000,1,,tm_rugpull,
DX_1489.0,ETH,0x7d7b9eea9e93e4b23deeda883d14c6d195c0222d,,,2021-09-06 02:04:24.798598944,1,Transaction Limitation,dianxiang_sun,True
Adventure Gold (AGLD),ETH,,,,2021-09-07 00:00:00.000000000,0,,tm_rugpull,
DX_2140.0,ETH,0x477d1ee2f953a2f85dbecbcb371c2613809ea452,,,2021-09-07 08:45:23.642732048,1,Transaction Limitation,dianxiang_sun,True
DX_1430.0,ETH,0x3afd1b39f6a1426312810ccd6969eed7cad2abbb,,,2021-09-07 18:59:03.257443080,1,Transaction Limitation,dianxiang_sun,True
Hunny Token (HUNNY),ETH,,,,2021-09-08 00:00:00.000000000,0,,tm_rugpull,
PointPay Token (PXP),ETH,,,,2021-09-08 00:00:00.000000000,0,,tm_rugpull,
DX_1457.0,ETH,0x0e06bc58b377c0f59cb7292d78c065ff4f6a2725,,,2021-09-08 15:26:22.486865144,1,Transaction Limitation,dianxiang_sun,True
Wault (WAULTx),BSC,,,,2021-09-09 00:00:00.000000000,0,,tm_rugpull,
Centra (CTR),ETH,,,,2021-09-09 00:00:00.000000000,1,,tm_rugpull,
DeHub (DeHub),BSC,,,,2021-09-09 00:00:00.000000000,0,,tm_rugpull,
DX_1821.0,ETH,0x457a0677d206970a20212f95f35378cfc68eaa0c,,,2021-09-09 01:40:02.101576176,1,Transaction Limitation,dianxiang_sun,True
DX_1074.0,ETH,0x1aa8ec84968e22e176c2fd27e31fab4c66da2440,,,2021-09-09 01:40:02.101576176,1,Transaction Limitation,dianxiang_sun,True
DX_678.0,ETH,0x2a0f041bc3e10f4b67c31cc0f45c29b66d07c794,,,2021-09-09 11:53:41.716287216,1,Transaction Limitation,dianxiang_sun,True
CRP_4,Ethereum,0x10f6f2b97F3aB29583D9D38BaBF2994dF7220C21,,,2021-09-11 04:48:20.175131344,1,,crpwarner,True
DX_1685.0,ETH,0x5e6142e7a86061f40a011c142b917595db173d28,,,2021-09-12 01:15:39.404553416,1,Transaction Limitation,dianxiang_sun,True
DX_1387.0,ETH,0xf0ded3311281ac5b7e331f8984efba6978184cce,,,2021-09-12 11:29:19.019264448,1,Transaction Limitation,dianxiang_sun,True
DX_1421.0,ETH,0x6c74666a2011e7a21b87987665536d6182dc616f,,,2021-09-12 21:42:58.633975480,1,Transaction Limitation,dianxiang_sun,True
ADAF (ADAF),BSC,,,,2021-09-13 00:00:00.000000000,1,,tm_rugpull,
DX_1502.0,ETH,0x0719caf8fa58d56b9f5e658757a5554aa0f9fb8b,,,2021-09-13 07:56:38.248686512,1,Transaction Limitation,dianxiang_sun,True
DX_1115.0,ETH,0xe541156da00a8c7f9d79f38858d64c9344da7029,,,2021-09-13 07:56:38.248686512,1,Transaction Limitation,dianxiang_sun,True
DX_2096.0,ETH,0x787b9a8978b21476abb78876f24c49c0e513065e,,,2021-09-13 18:10:17.863397544,1,Transaction Limitation,dianxiang_sun,True
DX_1742.0,ETH,0x3d3d5cce38afb7a379b2c3175ee56e2dc72cd7c8,,,2021-09-13 18:10:17.863397544,1,Transaction Limitation,dianxiang_sun,True
DX_1385.0,ETH,0x259f812a19afb74622350a2ecd251202a50afa98,,,2021-09-15 00:51:16.707530648,1,Transaction Limitation,dianxiang_sun,True
DX_2351.0,ETH,0x9f54d912a029380f2743aaf4ddd28c3f207cd719,,,2021-09-15 11:04:56.322241680,1,Transaction Limitation,dianxiang_sun,True
DX_1911.0,ETH,0xd0ca394155082fdc05edf9719a006cbe3b63468d,,,2021-09-16 07:32:15.551663744,1,Transaction Limitation,dianxiang_sun,True
DX_980.0,ETH,0xa257be1b01b09abe85f8b7c33334c343fb9bde9f,,,2021-09-16 17:45:55.166374776,1,Transaction Limitation,dianxiang_sun,True
Jay Pegs Auto Mart (JPAM),ETH,,,,2021-09-17 00:00:00.000000000,1,,tm_rugpull,
DX_1692.0,ETH,0xfa23661060bf6ef93e31aaf0447989e3c6d35022,,,2021-09-17 03:59:34.781085816,1,Transaction Limitation,dianxiang_sun,True
DX_1751.0,ETH,0x2ec08e59ed827be587897edcdbff59215e785496,,,2021-09-18 10:40:33.625218912,1,Transaction Limitation,dianxiang_sun,True
DX_1368.0,ETH,0x01e39271d33342f9167f948a5c9e67f004bf802d,,,2021-09-18 20:54:13.239929944,1,Transaction Limitation,dianxiang_sun,True
GameFi (GAFI),BSC,,,,2021-09-19 00:00:00.000000000,1,,tm_rugpull,
DX_2147.0,ETH,0xaa12936a79848938770bdbc5da0d49fe986678cc,,,2021-09-19 17:21:32.469352008,1,Transaction Limitation,dianxiang_sun,True
DX_1963.0,ETH,0x21108784de7cc103bd8b3ca1eaa5152595d98886,,,2021-09-20 13:48:51.698774080,1,Transaction Limitation,dianxiang_sun,True
Thetan Gem (THG),BSC,,,,2021-09-21 00:00:00.000000000,0,,tm_rugpull,
CRP_16,Ethereum,0x6609F543d38816116fa5b9a98C918cA947f5455D,,,2021-09-22 06:43:30.157618208,0,,crpwarner,True
DX_857.0,ETH,0x1535a6b56b3044a2b2d86a006523a61e7ee2de6a,,,2021-09-22 06:43:30.157618208,1,Transaction Limitation,dianxiang_sun,True
DX_1417.0,ETH,0x43ead58e7ff01e89bbb93540b861a64bb7fc5a94,,,2021-09-22 06:43:30.157618208,1,Transaction Limitation,dianxiang_sun,True
DX_935.0,ETH,0x0fe649681f7fef42d18d6f09d818389c1981843b,,,2021-09-22 16:57:09.772329248,1,Transaction Limitation,dianxiang_sun,True
Gelato Network Token (GEL),ETH,,,,2021-09-23 00:00:00.000000000,0,,tm_rugpull,
DX_65.0,ETH,0xe90d751093cf626cd9b89dc06a5002ae55ba0fcd,,,2021-09-23 03:10:49.387040280,1,Fee,dianxiang_sun,True
CRP_57,Ethereum,0xb131f4A55907B10d1F0A50d8ab8FA09EC342cd74,,,2021-09-23 03:10:49.387040280,0,,crpwarner,True
DX_2322.0,ETH,0xd0981f1e922be67f2d0bb4f0c86f98f039dd24cc,,,2021-09-23 23:38:08.616462344,1,Transaction Limitation,dianxiang_sun,True
Monsta Infinite Token (MONI),BSC,,,,2021-09-24 00:00:00.000000000,0,,tm_rugpull,
Chronicle (XNL),ETH,,,,2021-09-24 00:00:00.000000000,0,,tm_rugpull,
DX_1708.0,ETH,0x86b5cccab2c573d5321740be15c7b80be235277a,,,2021-09-24 09:51:48.231173376,1,Transaction Limitation,dianxiang_sun,True
DX_1176.0,ETH,0xf5a12f67d2a53b5af7478b85da5c622101c2ff34,,,2021-09-24 09:51:48.231173376,1,Transaction Limitation,dianxiang_sun,True
Origin Dollar (OUSD),ETH,,,,2021-09-25 00:00:00.000000000,0,,tm_rugpull,
DX_225.0,BSC,0x5927b72440D8A8b8c6ca5A8be60e88975F9063fc,,,2021-09-25 06:19:07.460595448,1,Token Distribution,dianxiang_sun,True
DX_685.0,ETH,0x9a82930aee216df592ebb69450eaa867d4836402,,,2021-09-25 16:32:47.075306480,1,Transaction Limitation,dianxiang_sun,True
DX_1255.0,ETH,0x66ddee10520569d3d10b26010c0d2e92c6901284,,,2021-09-25 16:32:47.075306480,1,Transaction Limitation,dianxiang_sun,True
DX_2134.0,ETH,0x23f890c412f3f06784a30ba40ed4832a0fca55f0,,,2021-09-26 23:13:45.919439576,1,Transaction Limitation,dianxiang_sun,True
DX_1346.0,ETH,0x8611f8d9849a70c039b91f452c7cd87861e0200a,,,2021-09-27 09:27:25.534150608,1,Transaction Limitation,dianxiang_sun,True
DX_1634.0,ETH,0x89973fe85cd4e4470984dbf440add9ccde2ab36a,,,2021-09-27 09:27:25.534150608,1,Transaction Limitation,dianxiang_sun,True
DX_773.0,ETH,0x12d9b0ed88b37852974b4f6cd24a84870c03c9b7,,,2021-09-28 16:08:24.378283712,1,Transaction Limitation,dianxiang_sun,True
DX_142.0,ETH,0xb7eba92353825252286e549d6e8436a297b25d67,,,2021-09-28 16:08:24.378283712,1,Fee,dianxiang_sun,True
DX_587.0,ETH,0xeb90b76d8831b7d5269834a384511a099d9b2140,,,2021-09-29 12:35:43.607705776,1,Transaction Limitation,dianxiang_sun,True
OpulousToken (OPUL),ETH,,,,2021-09-30 00:00:00.000000000,0,,tm_rugpull,
Nabox (Nabox),BSC,,,,2021-09-30 00:00:00.000000000,1,,tm_rugpull,
GMX(GMX),ARBI,,,,2021-09-30 00:00:00.000000000,0,,tm_rugpull,
Dimitra Token (DMTR),ETH,,,,2021-09-30 00:00:00.000000000,0,,tm_rugpull,
DX_329.0,ETH,0xba1ed22c69ad00739ee2b4abd70e270be9e87ee2,,,2021-09-30 09:03:02.837127840,1,Transaction Limitation,dianxiang_sun,True
DX_1465.0,ETH,0x788efbb6ca3c2de34482818b15eb9ba686019726,,,2021-09-30 19:16:42.451838880,1,Transaction Limitation,dianxiang_sun,True
Bholdus Token (BHO),BSC,,,,2021-10-01 00:00:00.000000000,0,,tm_rugpull,
DX_2191.0,ETH,0xfae0300c03a1ea898176bcb39f919c559f64f4ff,,,2021-10-01 05:30:22.066549912,1,Transaction Limitation,dianxiang_sun,True
DX_1600.0,ETH,0x4a8eaf67112c8381953298db05f80758259242f6,,,2021-10-02 01:57:41.295971976,1,Transaction Limitation,dianxiang_sun,True
DX_899.0,ETH,0xd16404d3e5bda0ec647806121e9c73dbbafec105,,,2021-10-02 12:11:20.910683008,1,Transaction Limitation,dianxiang_sun,True
DX_40.0,BSC,0x6Fdae33fcC7Ab73743454A0d70347E3f3213B16a,,,2021-10-03 08:38:40.140105080,1,External Call,dianxiang_sun,True
MARS4 (MARS4),ETH,,,,2021-10-05 00:00:00.000000000,0,,tm_rugpull,
DX_348.0,ETH,0xca2796f9f61dc7b238aab043971e49c6164df375,,,2021-10-05 01:33:18.598949208,1,Transaction Limitation,dianxiang_sun,True
DX_2037.0,ETH,0xaec4584f50453c93badacda801a2820ee0fab512,,,2021-10-05 01:33:18.598949208,1,Transaction Limitation,dianxiang_sun,True
CRP_27,Ethereum,0x25d8f027Fd25eecBcd812521fb2F75f175807A91,,,2021-10-05 11:46:58.213660240,1,,crpwarner,True
DX_769.0,ETH,0xf4cdabd8739c284f8c383de60adef8b6dc7acbba,,,2021-10-06 08:14:17.443082312,1,Transaction Limitation,dianxiang_sun,True
DX_1334.0,ETH,0x4c274b15d6b559936685f1617e35623f580cf73f,,,2021-10-06 08:14:17.443082312,1,Transaction Limitation,dianxiang_sun,True
DX_2023.0,ETH,0x7deb87a7e3f8f42bfdfd9f8f48b6702118154f68,,,2021-10-07 14:55:16.287215408,1,Transaction Limitation,dianxiang_sun,True
RangersProtocolGas (RPG),ETH,,,,2021-10-08 00:00:00.000000000,1,,tm_rugpull,
DX_1372.0,ETH,0xee84b8be22ec5635ea6177a8172ed915728ba8f2,,,2021-10-08 01:08:55.901926440,1,Transaction Limitation,dianxiang_sun,True
DX_2035.0,ETH,0x9f454f93d4a45ff5e1fdbfc875b7b9f2b6e73a34,,,2021-10-08 01:08:55.901926440,1,Transaction Limitation,dianxiang_sun,True
DX_1046.0,ETH,0x35c3668e230b865b9816a29b0ff3d0d3e417b6bc,,,2021-10-08 11:22:35.516637472,1,Transaction Limitation,dianxiang_sun,True
DX_354.0,ETH,0x14c926f2290044b647e1bf2072e67b495eff1905,,,2021-10-08 21:36:15.131348512,1,Transaction Limitation,dianxiang_sun,True
DX_853.0,ETH,0x445740b855186e4303a79e269a10aa33c484d1b0,,,2021-10-09 07:49:54.746059544,1,Transaction Limitation,dianxiang_sun,True
DX_422.0,ETH,0x8f7cb72ced46daf57127b205f70d29c490ecb8e0,,,2021-10-09 18:03:34.360770576,1,Transaction Limitation,dianxiang_sun,True
Beyond Protocol (BP),ETH,,,,2021-10-10 00:00:00.000000000,0,,tm_rugpull,
